"CIS";"CIP13";"CIP7";"NOM_CIP13";"statut";"action";"dateAction";"libelle";"agrement";"taux";"prixHorsHono";"prixTotal";"honoraires";"denomination";"dateAMM";"numAMMCE";"nomCIS";"numFamille";"type";"tri";"denomination_ss_labo";"nb_CIS";"unite";"contenance";"unite2";"unite_final"
"64882258";"3400935979841";"3597984";"AMOXICILLINE ARROW 1G CPR DISPERSIBLE 14";"Présentation active";"Déclaration de commercialisation";2003-02-20;"plaquette(s) thermoformée(s) PVC PVDC aluminium de 14 comprimé(s)";"oui";"65%";"4,31";"5,33";"1,02";"AMOXICILLINE ARROW 1 g, comprime pellicule dispersible";"2002-09-23";"";"AMOXICILLINE ARROW 1 g";"150";"1";4;"AMOXICILLINE 1 g, comprimé pelliculé dispersible";3;1;NA;14;14
"64882258";"3400958157356";"5815735";NA;"Présentation active";"Déclaration de commercialisation";2012-05-03;"plaquette(s) thermoformée(s) PVC PVDC aluminium de 30 comprimé(s)";"oui";"";"";"";"";"AMOXICILLINE ARROW 1 g, comprime pellicule dispersible";"2002-09-23";"";"AMOXICILLINE ARROW 1 g";"150";"1";4;"AMOXICILLINE 1 g, comprimé pelliculé dispersible";3;1;NA;30;30
"64882703";"3400938682595";"3868259";"AMOXICILLINE/ACIDE CLAVULANIQUE EG 100 MG/12,5 MG/ML PDRE SUSP BUV FL 1/7 G";"Présentation active";"Déclaration de commercialisation";2011-09-30;"1 flacon(s) en verre brun avec fermeture de sécurité enfant de 7 g avec seringue(s) pour administration orale";"oui";"65%";"2,63";"3,65";"1,02";"AMOXICILLINE/ACIDE CLAVULANIQUE EG 100 mg/12,5 mg par ml NOURRISSONS, poudre pour suspension buvable en flacon (rapport amoxicilline/acide clavulanique : 8/1)";"2008-07-25";"";"AMOXICILLINE/ACIDE CLAVULANIQUE EG 100 mg/12,5 mg par ml NOURRISSONS";"156";"1";11;"AMOXICILLINE/ACIDE CLAVULANIQUE 100 mg/12,5 mg par ml NOURRISSONS, poudre pour suspension buvable en flacon (rapport amoxicilline/acide clavulanique : 8/1)";1;1;"7G";1;1
"64888574";"3400938493160";"3849316";"CLARITHROMYCINE EVOLUGEN 500 MG CPR 14";"Présentation active";"Déclaration de commercialisation";2011-03-08;"plaquette(s) PVC PVDC aluminium de 14 comprimé(s)";"oui";"65%";"12,55";"13,57";"1,02";"CLARITHROMYCINE EVOLUGEN 500 mg, comprime pellicule";"2008-04-01";"";"CLARITHROMYCINE EVOLUGEN 500 mg";"387";"1";7;"CLARITHROMYCINE 500 mg, comprimé pelliculé";1;1;NA;14;14
"64889982";"3400937925044";"3792504";"JANUVIA 100MG CPR 28";"Présentation active";"Déclaration de commercialisation";2008-03-18;"plaquette(s) thermoformée(s) PVC polyéthylène PVDC aluminium de 28 comprimé(s)";"oui";"65%";"29,79";"30,81";"1,02";"JANUVIA 100 mg, comprime pellicule";"2007-03-21";"EU/1/07/383";"JANUVIA 100 mg";"1502";"0";1;"JANUVIA 100 mg, comprimé pelliculé";2;1;NA;28;28
"64889982";"3400957074548";"5707454";NA;"Présentation active";"Déclaration de commercialisation";2008-03-18;"50 plaquette(s) thermoformée(s) PVC polyéthylène PVDC aluminium de 1 comprimé(s)";"oui";"";"";"";"";"JANUVIA 100 mg, comprime pellicule";"2007-03-21";"EU/1/07/383";"JANUVIA 100 mg";"1502";"0";1;"JANUVIA 100 mg, comprimé pelliculé";2;50;NA;1;50
"64890625";"3400937853323";"3785332";"ORMANDYL 50 MG GÉ CPR 30";"Présentation active";"Déclaration de commercialisation";2008-07-15;"plaquette(s) thermoformée(s) PVC polyéthylène PVDC aluminium de 30 comprimé(s)";"oui";"100%";"40,63";"41,65";"1,02";"ORMANDYL 50 mg, comprime pellicule";"2008-02-22";"";"ORMANDYL 50 mg";"498";"1";20;"ORMANDYL 50 mg, comprimé pelliculé";1;1;NA;30;30
"64891296";"3400938782172";"3878217";"PANTOPRAZOLE ZENTIVA 40MG CPR 14";"Présentation active";"Déclaration de commercialisation";2009-05-07;"plaquette(s) aluminium de 14 comprimé(s)";"oui";"65%";"3,39";"4,41";"1,02";"PANTOPRAZOLE ZENTIVA 40 mg, comprime gastro-resistant";"2008-09-04";"";"PANTOPRAZOLE ZENTIVA 40 mg";"615";"1";22;"PANTOPRAZOLE 40 mg, comprimé gastro-résistant";3;1;NA;14;14
"64891296";"3400938782004";"3878200";"PANTOPRAZOLE ZENTIVA 40MG CPR 7";"Présentation active";"Déclaration de commercialisation";2009-05-07;"plaquette(s) aluminium de 7 comprimé(s)";"oui";"65%";"1,76";"2,78";"1,02";"PANTOPRAZOLE ZENTIVA 40 mg, comprime gastro-resistant";"2008-09-04";"";"PANTOPRAZOLE ZENTIVA 40 mg";"615";"1";22;"PANTOPRAZOLE 40 mg, comprimé gastro-résistant";3;1;NA;7;7
"64891296";"3400938782462";"3878246";"PANTOPRAZOLE ZENTIVA 40MG CPR 28";"Présentation active";"Déclaration de commercialisation";2009-05-07;"plaquette(s) aluminium de 28 comprimé(s)";"oui";"65%";"6,74";"7,76";"1,02";"PANTOPRAZOLE ZENTIVA 40 mg, comprime gastro-resistant";"2008-09-04";"";"PANTOPRAZOLE ZENTIVA 40 mg";"615";"1";22;"PANTOPRAZOLE 40 mg, comprimé gastro-résistant";3;1;NA;28;28
"64891741";"3400939675244";"3967524";"AMLODIPINE CRISTERS 10 MG GELULE 90";"Présentation active";"Déclaration de commercialisation";2009-12-22;"plaquette(s) PVC PVDC aluminium de 90 gélule(s)";"oui";"65%";"13,30";"16,06";"2,76";"AMLODIPINE CRISTERS 10 mg, gelule";"2009-08-27";"";"AMLODIPINE CRISTERS 10 mg";"467";"1";9;"AMLODIPINE 10 mg, gélule";2;1;NA;90;90
"64891741";"3400939675183";"3967518";"AMLODIPINE CRISTERS 10 MG GELULE 30";"Présentation active";"Déclaration de commercialisation";2009-12-22;"plaquette(s) PVC PVDC aluminium de 30 gélule(s)";"oui";"65%";"4,76";"5,78";"1,02";"AMLODIPINE CRISTERS 10 mg, gelule";"2009-08-27";"";"AMLODIPINE CRISTERS 10 mg";"467";"1";9;"AMLODIPINE 10 mg, gélule";2;1;NA;30;30
"64892042";"3400930058794";"3005879";"ZONISAMIDE MYLAN 25 MG GELULE 14";"Présentation active";"Déclaration de commercialisation";2016-07-28;"plaquette(s) thermoformée(s) PVC PVDC aluminium de 14 gélule(s)";"oui";"65%";"4,98";"6,00";"1,02";"ZONISAMIDE MYLAN 25 mg, gelule";"2016-03-31";"EU/1/16/1093";"ZONISAMIDE MYLAN 25 mg";"1328";"1";3;"ZONISAMIDE 25 mg, gélule";1;1;NA;14;14
"64892925";"3400927729652";"2772965";"GLICLAZIDE EG LABO LABORATOIRES EUROGENERICS 30 MG CPR 30";"Présentation active";"Déclaration de commercialisation";2015-10-06;"plaquette(s) PVC-Aluminium de 30 comprimé(s)";"oui";"65%";"4,65";"5,67";"1,02";"GLICLAZIDE EG LABO LABORATOIRES EUROGENERICS 30 mg, comprime a liberation modifiee";"2015-03-17";"";"GLICLAZIDE EG LABO LABORATOIRES EUROGENERICS 30 mg";"690";"1";7;"GLICLAZIDE LABORATOIRES EUROGENERICS 30 mg, comprimé à libération modifiée";3;1;NA;30;30
"64892925";"3400927729881";"2772988";"GLICLAZIDE EG LABO LABORATOIRES EUROGENERICS 30 MG CPR 60";"Présentation active";"Déclaration de commercialisation";2015-10-09;"plaquette(s) PVC-Aluminium de 60 comprimé(s)";"oui";"65%";"8,91";"9,93";"1,02";"GLICLAZIDE EG LABO LABORATOIRES EUROGENERICS 30 mg, comprime a liberation modifiee";"2015-03-17";"";"GLICLAZIDE EG LABO LABORATOIRES EUROGENERICS 30 mg";"690";"1";7;"GLICLAZIDE LABORATOIRES EUROGENERICS 30 mg, comprimé à libération modifiée";3;1;NA;60;60
"64892925";"3400927730023";"2773002";"GLICLAZIDE EG LABO LABORATOIRES EUROGENERICS 30 MG CPR 180";"Présentation active";"Déclaration de commercialisation";2016-01-18;"plaquette(s) PVC-Aluminium de 180 comprimé(s)";"oui";"65%";"26,38";"29,14";"2,76";"GLICLAZIDE EG LABO LABORATOIRES EUROGENERICS 30 mg, comprime a liberation modifiee";"2015-03-17";"";"GLICLAZIDE EG LABO LABORATOIRES EUROGENERICS 30 mg";"690";"1";7;"GLICLAZIDE LABORATOIRES EUROGENERICS 30 mg, comprimé à libération modifiée";3;1;NA;180;180
"64893386";"3400937465625";"3746562";"NIFEDIPINE SANDOZ LP 30 MG CPR 30";"Présentation active";"Déclaration de commercialisation";2006-07-27;"plaquette(s) aluminium PVC PVDC de 30 comprimé(s)";"oui";"65%";"5,66";"6,68";"1,02";"NIFEDIPINE SANDOZ L.P. 30 mg, comprime pellicule a liberation prolongee";"2006-04-05";"";"NIFEDIPINE SANDOZ L.P. 30 mg";"403";"1";6;"NIFEDIPINE L.P. 30 mg, comprimé pelliculé à libération prolongée";1;1;NA;30;30
"64895394";"3400935242877";"3524287";NA;"Présentation active";"Déclaration de commercialisation";2000-01-01;"5 ampoule(s) polypropylène de 20 ml";"oui";"";"";"";"";"CARBOCAINE 10 mg/ml, solution injectable";"1996-08-20";"";"CARBOCAINE 10 mg/ml";"1495";"0";1;"CARBOCAINE 10 mg/ml, solution injectable";1;5;"20ml";1;5
"64895526";"3400955027997";"5502799";NA;"Présentation active";"Déclaration de commercialisation";2017-05-09;"70 plaquette(s) aluminium de 1 comprimé(s)";"oui";"";"";"";"";"PANTOPRAZOLE MYLAN PHARMA 20 mg, comprime gastro-resistant";"2009-03-10";"";"PANTOPRAZOLE MYLAN PHARMA 20 mg";"711";"1";26;"PANTOPRAZOLE 20 mg, comprimé gastro-résistant";4;70;NA;1;70
"64895526";"3400939320816";"3932081";"PANTOPRAZOLE MYLAN PHARMA 20MG CPR 28";"Présentation active";"Déclaration de commercialisation";2009-05-07;"plaquette(s) aluminium de 28 comprimé(s)";"oui";"65%";"6,37";"7,39";"1,02";"PANTOPRAZOLE MYLAN PHARMA 20 mg, comprime gastro-resistant";"2009-03-10";"";"PANTOPRAZOLE MYLAN PHARMA 20 mg";"711";"1";26;"PANTOPRAZOLE 20 mg, comprimé gastro-résistant";4;1;NA;28;28
"64895526";"3400939320694";"3932069";"PANTOPRAZOLE MYLAN PHARMA 20 MG CPR GASTRORESISTANT 28";"Présentation active";"Déclaration de commercialisation";2013-08-28;"flacon(s) polyéthylène haute densité (PEHD) de 28 comprimé(s)";"oui";"65%";"6,37";"7,39";"1,02";"PANTOPRAZOLE MYLAN PHARMA 20 mg, comprime gastro-resistant";"2009-03-10";"";"PANTOPRAZOLE MYLAN PHARMA 20 mg";"711";"1";26;"PANTOPRAZOLE 20 mg, comprimé gastro-résistant";4;1;NA;28;28
"64895526";"3400939320755";"3932075";"PANTOPRAZOLE MYLAN PHARMA 20MG CPR 14";"Présentation active";"Déclaration de commercialisation";2009-05-07;"plaquette(s) aluminium de 14 comprimé(s)";"oui";"65%";"3,22";"4,24";"1,02";"PANTOPRAZOLE MYLAN PHARMA 20 mg, comprime gastro-resistant";"2009-03-10";"";"PANTOPRAZOLE MYLAN PHARMA 20 mg";"711";"1";26;"PANTOPRAZOLE 20 mg, comprimé gastro-résistant";4;1;NA;14;14
"64896051";"3400957441654";"5744165";NA;"Présentation active";"Déclaration d'arrêt de commercialisation";2017-04-05;"1 flacon(s) en verre de 12,5 ml";"oui";"";"";"";"";"MITOXANTRONE EBEWE 2 mg/ml, solution a diluer pour perfusion";"2009-01-29";"";"MITOXANTRONE EBEWE 2 mg/ml";"400";"1";2;"MITOXANTRONE EBEWE 2 mg/ml, solution à diluer pour perfusion";9;1;"12,5ml";1;1
"64896051";"3400957441654";"5744165";NA;"Présentation active";"Déclaration d'arrêt de commercialisation";2017-04-05;"1 flacon(s) en verre de 12,5 ml";"oui";"";"";"";"";"MITOXANTRONE EBEWE 2 mg/ml, solution a diluer pour perfusion";"2009-01-29";"";"MITOXANTRONE EBEWE 2 mg/ml";"398";"1";3;"MITOXANTRONE EBEWE 2 mg/ml, solution à diluer pour perfusion";9;1;"12,5ml";1;1
"64896051";"3400957441654";"5744165";NA;"Présentation active";"Déclaration d'arrêt de commercialisation";2017-04-05;"1 flacon(s) en verre de 12,5 ml";"oui";"";"";"";"";"MITOXANTRONE EBEWE 2 mg/ml, solution a diluer pour perfusion";"2009-01-29";"";"MITOXANTRONE EBEWE 2 mg/ml";"452";"1";2;"MITOXANTRONE EBEWE 2 mg/ml, solution à diluer pour perfusion";9;1;"12,5ml";1;1
"64896051";"3400957441425";"5744142";NA;"Présentation active";"Déclaration d'arrêt de commercialisation";2017-11-29;"1 flacon(s) en verre de 5 ml";"oui";"";"";"";"";"MITOXANTRONE EBEWE 2 mg/ml, solution a diluer pour perfusion";"2009-01-29";"";"MITOXANTRONE EBEWE 2 mg/ml";"400";"1";2;"MITOXANTRONE EBEWE 2 mg/ml, solution à diluer pour perfusion";9;1;"5ml";1;1
"64896051";"3400957441425";"5744142";NA;"Présentation active";"Déclaration d'arrêt de commercialisation";2017-11-29;"1 flacon(s) en verre de 5 ml";"oui";"";"";"";"";"MITOXANTRONE EBEWE 2 mg/ml, solution a diluer pour perfusion";"2009-01-29";"";"MITOXANTRONE EBEWE 2 mg/ml";"398";"1";3;"MITOXANTRONE EBEWE 2 mg/ml, solution à diluer pour perfusion";9;1;"5ml";1;1
"64896051";"3400957441425";"5744142";NA;"Présentation active";"Déclaration d'arrêt de commercialisation";2017-11-29;"1 flacon(s) en verre de 5 ml";"oui";"";"";"";"";"MITOXANTRONE EBEWE 2 mg/ml, solution a diluer pour perfusion";"2009-01-29";"";"MITOXANTRONE EBEWE 2 mg/ml";"452";"1";2;"MITOXANTRONE EBEWE 2 mg/ml, solution à diluer pour perfusion";9;1;"5ml";1;1
"64896051";"3400957441593";"5744159";NA;"Présentation active";"Déclaration d'arrêt de commercialisation";2017-07-17;"1 flacon(s) en verre de 10 ml";"oui";"";"";"";"";"MITOXANTRONE EBEWE 2 mg/ml, solution a diluer pour perfusion";"2009-01-29";"";"MITOXANTRONE EBEWE 2 mg/ml";"400";"1";2;"MITOXANTRONE EBEWE 2 mg/ml, solution à diluer pour perfusion";9;1;"10ml";1;1
"64896051";"3400957441593";"5744159";NA;"Présentation active";"Déclaration d'arrêt de commercialisation";2017-07-17;"1 flacon(s) en verre de 10 ml";"oui";"";"";"";"";"MITOXANTRONE EBEWE 2 mg/ml, solution a diluer pour perfusion";"2009-01-29";"";"MITOXANTRONE EBEWE 2 mg/ml";"398";"1";3;"MITOXANTRONE EBEWE 2 mg/ml, solution à diluer pour perfusion";9;1;"10ml";1;1
"64896051";"3400957441593";"5744159";NA;"Présentation active";"Déclaration d'arrêt de commercialisation";2017-07-17;"1 flacon(s) en verre de 10 ml";"oui";"";"";"";"";"MITOXANTRONE EBEWE 2 mg/ml, solution a diluer pour perfusion";"2009-01-29";"";"MITOXANTRONE EBEWE 2 mg/ml";"452";"1";2;"MITOXANTRONE EBEWE 2 mg/ml, solution à diluer pour perfusion";9;1;"10ml";1;1
"64896343";"3400930112915";"3011291";NA;"Présentation active";"Déclaration de commercialisation";2018-01-05;"plaquette(s) aluminium de 30 comprimé(s)";"oui";"65%";"9,96";"10,98";"1,02";"ROSUVASTATINE EVOLUGEN 10 mg, comprime pellicule";"2017-07-31";"";"ROSUVASTATINE EVOLUGEN 10 mg";"1313";"1";9;"ROSUVASTATINE 10 mg, comprimé pelliculé";2;1;NA;30;30
"64896343";"3400930112939";"3011293";NA;"Présentation active";"Déclaration de commercialisation";2018-01-05;"plaquette(s) aluminium de 90 comprimé(s)";"oui";"65%";"29,25";"32,01";"2,76";"ROSUVASTATINE EVOLUGEN 10 mg, comprime pellicule";"2017-07-31";"";"ROSUVASTATINE EVOLUGEN 10 mg";"1313";"1";9;"ROSUVASTATINE 10 mg, comprimé pelliculé";2;1;NA;90;90
"64898084";"3400957077969";"5707796";NA;"Présentation active";"Déclaration de commercialisation";2009-01-02;"98 plaquette(s) thermoformée(s) PVC PVDC aluminium de 1 comprimé(s)";"oui";"";"";"";"";"EBIXA 10 mg, comprime pellicule";"2002-05-15";"EU/1/02/219";"EBIXA 10 mg";"1119";"0";1;"EBIXA 10 mg, comprimé pelliculé";2;98;NA;1;98
"64898084";"3400935955319";"3595531";"EBIXA 10MG CPR 56";"Présentation active";"Déclaration de commercialisation";2003-08-11;"plaquette(s) thermoformée(s) aluminium polypropylène de 56 comprimé(s)";"oui";"15%";"35,06";"36,08";"1,02";"EBIXA 10 mg, comprime pellicule";"2002-05-15";"EU/1/02/219";"EBIXA 10 mg";"1119";"0";1;"EBIXA 10 mg, comprimé pelliculé";2;1;NA;56;56
"64900101";"3400935741738";"3574173";"ATENOLOL ARROW 50 MG CPR SEC 30";"Présentation active";"Déclaration de commercialisation";2008-12-17;"plaquette(s) thermoformée(s) PVC-aluminium PVDC de 30 comprimé(s)";"oui";"65%";"2,95";"3,97";"1,02";"ATENOLOL ARROW 50 mg, comprime pellicule secable";"2001-08-06";"";"ATENOLOL ARROW 50 mg";"78";"1";3;"ATENOLOL 50 mg, comprimé pelliculé sécable";2;1;NA;30;30
"64900101";"3400937395793";"3739579";"ATENOLOL ARROW 50 MG CPR SEC 90";"Présentation active";"Déclaration de commercialisation";2009-03-10;"plaquette(s) thermoformée(s) PVC-Aluminium PVDC de 90 comprimé(s)";"oui";"65%";"7,91";"10,67";"2,76";"ATENOLOL ARROW 50 mg, comprime pellicule secable";"2001-08-06";"";"ATENOLOL ARROW 50 mg";"78";"1";3;"ATENOLOL 50 mg, comprimé pelliculé sécable";2;1;NA;90;90
"64907754";"3400930015223";"3001522";NA;"Présentation active";"Déclaration de commercialisation";2018-03-22;"1 flacon(s) compte-gouttes polyéthylène basse densité (PEBD) de 5 ml";"oui";"65%";"5,41";"6,43";"1,02";"BRINZOLAMIDE SANDOZ 10 mg/ml, collyre en suspension";"2017-09-13";"";"BRINZOLAMIDE SANDOZ 10 mg/ml";"1290";"1";7;"BRINZOLAMIDE 10 mg/ml, collyre en suspension";1;1;"5ml";1;1
"64907971";"3400938494112";"3849411";"CLARITHROMYCINE EVOLUGEN 250 MG CPR 10";"Présentation active";"Déclaration de commercialisation";2011-03-08;"plaquette(s) PVC PVDC aluminium de 10 comprimé(s)";"oui";"65%";"4,58";"5,60";"1,02";"CLARITHROMYCINE EVOLUGEN 250 mg, comprime pellicule";"2008-04-01";"";"CLARITHROMYCINE EVOLUGEN 250 mg";"346";"1";7;"CLARITHROMYCINE 250 mg, comprimé pelliculé";1;1;NA;10;10
"64911471";"3400938186758";"3818675";"LANSOPRAZOLE ALMUS 15 MG GELULE 30";"Présentation active";"Déclaration de commercialisation";2007-12-12;"plaquette(s) aluminium de 30 gélule(s)";"oui";"65%";"6,84";"7,86";"1,02";"LANSOPRAZOLE ALMUS 15 mg, gelule gastro-resistante";"2007-09-10";"";"LANSOPRAZOLE ALMUS 15 mg";"593";"1";3;"LANSOPRAZOLE 15 mg, gélule gastro-résistante";2;1;NA;30;30
"64911471";"3400938186529";"3818652";"LANSOPRAZOLE ALMUS 15 MG GELULE 15";"Présentation active";"Déclaration de commercialisation";2007-12-12;"plaquette(s) aluminium de 15 gélule(s)";"oui";"65%";"3,44";"4,46";"1,02";"LANSOPRAZOLE ALMUS 15 mg, gelule gastro-resistante";"2007-09-10";"";"LANSOPRAZOLE ALMUS 15 mg";"593";"1";3;"LANSOPRAZOLE 15 mg, gélule gastro-résistante";2;1;NA;15;15
"64911770";"3400930026366";"3002636";NA;"Présentation active";"Déclaration de commercialisation";2017-01-09;"1 flacon(s) polyéthylène haute densité (PEHD) de 60 comprimé(s)";"oui";"100%";"514,61";"515,63";"1,02";"IMATINIB EG 100 mg, comprime pellicule";"2016-09-05";"";"IMATINIB EG 100 mg";"1322";"1";6;"IMATINIB 100 mg, comprimé pelliculé";1;1;NA;60;60
"64911877";"3400935250971";"3525097";"TRIMEBUTINE ZYDUS 100MG CPR 30";"Présentation active";"Déclaration de commercialisation";2005-02-14;"plaquette(s) thermoformée(s) PVC-aluminium de 30 comprimé(s)";"oui";"15%";"3,35";"4,37";"1,02";"TRIMEBUTINE ZYDUS 100 mg, comprime";"2000-02-22";"";"TRIMEBUTINE ZYDUS 100 mg";"21";"1";17;"TRIMEBUTINE 100 mg, comprimé";1;1;NA;30;30
"64913045";"3400927856372";"2785637";NA;"Présentation active";"Déclaration de commercialisation";2017-04-13;"plaquette(s) PVC (ACLAR RX) polytrifluorochloroéthylène aluminium de 60 comprimé(s)";"oui";"65%";"630,11";"631,13";"1,02";"VALGANCICLOVIR TEVA 450 mg, comprime pellicule";"2016-08-31";"";"VALGANCICLOVIR TEVA 450 mg";"1245";"1";10;"VALGANCICLOVIR 450 mg, comprimé pelliculé";1;1;NA;60;60
"64914777";"3400938603583";"3860358";"VALACICLOVIR TEVA 500 MG CPR SEC 42";"Présentation active";"Déclaration de commercialisation";2011-04-29;"plaquette(s) thermoformée(s) PVC PVDC aluminium de 42 comprimé(s)";"oui";"65%";"37,77";"38,79";"1,02";"VALACICLOVIR TEVA 500 mg, comprime pellicule secable";"2008-05-27";"";"VALACICLOVIR TEVA 500 mg";"655";"1";18;"VALACICLOVIR 500 mg, comprimé pelliculé sécable";3;1;NA;42;42
"64914777";"3400938603293";"3860329";"VALACICLOVIR TEVA 500 MG CPR SEC 10";"Présentation active";"Déclaration de commercialisation";2011-07-12;"plaquette(s) thermoformée(s) PVC PVDC aluminium de 10 comprimé(s)";"oui";"65%";"9,30";"10,32";"1,02";"VALACICLOVIR TEVA 500 mg, comprime pellicule secable";"2008-05-27";"";"VALACICLOVIR TEVA 500 mg";"655";"1";18;"VALACICLOVIR 500 mg, comprimé pelliculé sécable";3;1;NA;10;10
"64914777";"3400939559759";"3955975";"VALACICLOVIR TEVA 500 MG CPR SEC 112";"Présentation active";"Déclaration de commercialisation";2011-04-11;"plaquette(s) thermoformée(s) PVC PVDC aluminium de 112 comprimé(s)";"oui";"65%";"100,99";"102,01";"1,02";"VALACICLOVIR TEVA 500 mg, comprime pellicule secable";"2008-05-27";"";"VALACICLOVIR TEVA 500 mg";"655";"1";18;"VALACICLOVIR 500 mg, comprimé pelliculé sécable";3;1;NA;112;112
"64921540";"3400930036952";"3003695";"REPAGLINIDE ARROW LAB 1 MG CPR 270";"Présentation active";"Déclaration de commercialisation";2016-02-15;"plaquette(s) polyamide aluminium PVC-Aluminium de 270 comprimé(s)";"oui";"65%";"21,40";"24,16";"2,76";"REPAGLINIDE ARROW LAB 1 mg, comprime";"2015-08-07";"";"REPAGLINIDE ARROW LAB 1 mg";"883";"1";5;"REPAGLINIDE 1 mg, comprimé";2;1;NA;270;270
"64921540";"3400926933906";"2693390";"REPAGLINIDE ARROW LAB 1 MG CPR 90";"Présentation active";"Déclaration de commercialisation";2016-01-14;"plaquette(s) polyamide aluminium PVC-Aluminium de 90 comprimé(s)";"oui";"65%";"7,61";"8,63";"1,02";"REPAGLINIDE ARROW LAB 1 mg, comprime";"2015-08-07";"";"REPAGLINIDE ARROW LAB 1 mg";"883";"1";5;"REPAGLINIDE 1 mg, comprimé";2;1;NA;90;90
"64921693";"3400935251923";"3525192";"AMOXICILLINE MYLAN PHARMA 250MG/5ML PDR FL 12";"Présentation active";"Déclaration de commercialisation";2015-02-18;"flacon(s) en verre brun de 6,6 g avec cuillère-mesure polypropylène (correspondant à 12 cuillères-mesure)";"oui";"65%";"1,49";"2,51";"1,02";"AMOXICILLINE MYLAN PHARMA 250 mg/5 ml, poudre pour suspension buvable";"1999-10-20";"";"AMOXICILLINE MYLAN PHARMA 250 mg/5 ml";"146";"1";9;"AMOXICILLINE 250 mg/5 ml, poudre pour suspension buvable";1;1;"6,6g";1;1
"64922382";"3400938980943";"3898094";"GLIBENCLAMIDE ARROW 2,5MG CPR 60";"Présentation active";"Déclaration de commercialisation";2009-04-02;"plaquette(s) PVC-Aluminium de 60 comprimé(s)";"oui";"65%";"2,51";"3,53";"1,02";"GLIBENCLAMIDE ARROW 2,5 mg, comprime secable";"2008-11-12";"";"GLIBENCLAMIDE ARROW 2,5 mg";"419";"1";2;"GLIBENCLAMIDE 2,5 mg, comprimé sécable";1;1;NA;60;60
"64924814";"3400927321214";"2732121";"TRAMADOL/PARACETAMOL EVOLUGEN 37,5 MG/325 MG CPR 20";"Présentation active";"Déclaration de commercialisation";2013-09-04;"plaquette(s) PVC-Aluminium de 20 comprimé(s)";"oui";"65%";"1,96";"2,98";"1,02";"TRAMADOL PARACETAMOL EVOLUGEN 37,5 mg/325 mg, comprime pellicule";"2013-04-18";"";"TRAMADOL PARACETAMOL EVOLUGEN 37,5 mg/325 mg";"1072";"1";3;"TRAMADOL PARACETAMOL 37,5 mg/325 mg, comprimé pelliculé";1;1;NA;20;20
"64924928";"3400957940393";"5794039";NA;"Présentation active";"Déclaration de commercialisation";2012-09-28;"20 poche(s) polypropylène suremballée(s)/surpochée(s) de 100 ml";"oui";"";"";"";"";"LEVOFLOXACINE HOSPIRA 5 mg/ml, solution pour perfusion";"2010-04-19";"";"LEVOFLOXACINE HOSPIRA 5 mg/ml";"836";"1";6;"LEVOFLOXACINE HOSPIRA 5 mg/ml, solution pour perfusion";1;20;"100ml";1;20
"64926509";"3400930040386";"3004038";"PREGABALINE ARROW LAB 50 MG GELULE 84";"Présentation active";"Déclaration de commercialisation";2016-03-17;"plaquette(s) PVC aluminium de 84 gélule(s)";"oui";"65%";"14,04";"15,06";"1,02";"PREGABALINE ARROW LAB 50 mg, gelule";"2015-12-11";"";"PREGABALINE ARROW LAB 50 mg";"1250";"1";2;"PREGABALINE 50 mg, gélule";1;1;NA;84;84
